rid,pname
W1KG6257,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00KG010089,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W4CZ309050,bod ljongs mi dmangs dpe skrun khang
W1PD180870,bod ljongs mi dmangs dpe skrun khang
W1KG14547,bod ljongs mi dmangs dpe skrun khang
W8LS66738,bod ljongs mi dmangs dpe skrun khang
W3CN4033,khal kha'i chos rgyal chen po khe waM an b+han sen no yon mchog nas mthun rkyen gya nom stal nas dpar
W2PD19364,四川大学出版社
W2KG208015,dol po nang pa'i lhan tshogs
W8LS42175,Buddhist Editorial Committee
W1KG22182,phyi dril par bskrun khang
W1KG24279,phyi dril par bskrun khang
W3CN539,sa skya sgo rum rtsom sgrig khang nas bsgrigs
W1KG3709,patshang lama sonam gyaltsen
W1KG587,patshang lama sonam gyaltsen
W8751,patshang lama sonam gyaltsen
W23422,patshang lama sonam gyaltsen
W23506,patshang lama sonam gyaltsen
W1KG12784,patshang lama sonam gyaltsen
W1KG3943,patshang lama sonam gyaltsen
W1KG3681,patshang lama sonam gyaltsen
W27522,patshang lama sonam gyaltsen
W7521,patshang lama sonam gyaltsen
W23463,patshang lama sonam gyaltsen
W23459,patshang lama sonam gyaltsen
W23192,patshang lama sonam gyaltsen
W15274,patshang lama sonam gyaltsen
W1KG17609,Amnye Machen Institute
W20249,Amnye Machen Institute
W3CN9720,Pilgrims publishing
W1KG5846,gzur dgon rig gzhung nyams gso khang
W1KG18292,gangs ljongs nang rig mthun tshogs
W1KG13112,gangs ljongs nang rig mthun tshogs
W1KG13109,gangs ljongs nang rig mthun tshogs
W1KG13110,gangs ljongs nang rig mthun tshogs
W1KG13022,gangs ljongs nang rig mthun tshogs
W1KG13108,gangs ljongs nang rig mthun tshogs
W1KG13113,gangs ljongs nang rig mthun tshogs
W1KG13111,gangs ljongs nang rig mthun tshogs
W1KG13107,gangs ljongs nang rig mthun tshogs
W4CZ295940,gangs ljongs nang rig mthun tshogs
W1KG13114,gangs ljongs nang rig mthun tshogs
W1KG12546,tobdan tsering
W22183,tobdan tsering
W4CZ299892,chig sgril dus deb rtsom sgrig khang
W23828,Drepung Loseling Library Society
W2CZ7701,ngawang sopa
W29689,ngawang sopa
W4CZ48546,ngawang sopa
W14457,ngawang sopa
W1KG15471,stag lung dgon gyi sde snod rigs pa'i dpe tshogs par sgrig khang
W4PD759,stag lung dgon gyi sde snod rigs pa'i dpe tshogs par sgrig khang
W29633,srong btsan dpe mdzod khang
W1KG14664,'bri gung bka' brgyud gtsug lag slob gnyer khang
W1KG14665,'bri gung bka' brgyud gtsug lag slob gnyer khang
W3CN17685,R. Byambaa
W3CN17676,R. Byambaa
W3CN17691,R. Byambaa
W3CN17679,R. Byambaa
W8LS36533,R. Byambaa
W8LS36521,R. Byambaa
W3CN17673,R. Byambaa
W8LS36510,R. Byambaa
W3CN17697,R. Byambaa
W4CZ73906,zhe chen dgon pa
W4CZ73908,zhe chen dgon pa
W4CZ73907,zhe chen dgon pa
W4CZ73905,zhe chen dgon pa
W23708,urgyan dorje
W30121,urgyan dorje
W1KG9991,urgyan dorje
W23877,urgyan dorje
W30110,urgyan dorje
W23735,urgyan dorje
W23939,delhi karmapae chodhey
W23931,delhi karmapae chodhey
W10746,delhi karmapae chodhey
W3CN9089,mon go 'bras blo gling gtsug lag gter mdzod 'phrul spar khang du spar bskrun zhus pa'o
W2CZ6639,ri dzong dgon pa
W12094,sakya students' union
W8455,sakya students' union
W1KG26104,sakya students' union
W3CN494,sa skya'i dpe rnying bsdu bsgrigs khang /_bkris chos 'phel rig gnas las bya khang nas dpar
W1KG980,mi rigs dpe skrun khang
W8LS66877,khams pa'i smyug tshogs nas dpar skrun
W00KG02334,srid gros bod rang skyong ljongs u yon lhan khang
W1KG22205,central institute of higher tibetan studies
W1KG22240,central institute of higher tibetan studies
W1KG16206,central institute of higher tibetan studies
W1KG24101,central institute of higher tibetan studies
W3CN15689,central institute of higher tibetan studies
W4CZ307983,central institute of higher tibetan studies
W4CZ307973,central institute of higher tibetan studies
W4CZ307776,central institute of higher tibetan studies
W3CN15695,central institute of higher tibetan studies
W4CZ307987,central institute of higher tibetan studies
W4CZ307986,central institute of higher tibetan studies
W1KG5875,central institute of higher tibetan studies
W4CZ307969,central institute of higher tibetan studies
W1KG5871,central institute of higher tibetan studies
W4CZ307977,central institute of higher tibetan studies
W1KG22270,central institute of higher tibetan studies
W3CN15690,central institute of higher tibetan studies
W1KG5879,central institute of higher tibetan studies
W4CZ299878,central institute of higher tibetan studies
W1KG5859,central institute of higher tibetan studies
W1GS108076,central institute of higher tibetan studies
W1KG16741,central institute of higher tibetan studies
W4CZ58531,central institute of higher tibetan studies
W4CZ307972,central institute of higher tibetan studies
W1KG5868,central institute of higher tibetan studies
W4CZ299882,central institute of higher tibetan studies
W1KG22211,central institute of higher tibetan studies
W1GS134940,central institute of higher tibetan studies
W3CN17345,central institute of higher tibetan studies
W4CZ307971,central institute of higher tibetan studies
W4CZ299881,central institute of higher tibetan studies
W4CZ307988,central institute of higher tibetan studies
W4CZ307985,central institute of higher tibetan studies
W1KG5876,central institute of higher tibetan studies
W4CZ307975,central institute of higher tibetan studies
W4CZ299877,central institute of higher tibetan studies
W4CZ307976,central institute of higher tibetan studies
W1KG22233,central institute of higher tibetan studies
W1KG22236,central institute of higher tibetan studies
W3CN2124,dar rtse mdo rdzong gi sa ming las don 'go khrid tsho chung
W1KG22210,tsewang namgyal
W27868,lama dawa and chopal lama
W27520,lama dawa and chopal lama
W27870,lama dawa and chopal lama
W27506,lama dawa and chopal lama
W23718,lama dawa and chopal lama
W23869,lama dawa and chopal lama
W27295,lama dawa and chopal lama
W23574,lama dawa and chopal lama
W27523,lama dawa and chopal lama
W10303,lama dawa and chopal lama
W19981,doritsang cultural center
W30461,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W30074,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00KG013,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W1GS61408,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W1CZ2408,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00KG016,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00KG09,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00KG07624,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00KG07606,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W30305,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W30068,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W30304,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W29559,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W1GS55180,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00EGS1017393,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W1KG5808,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00KG07627,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W2DB25429,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W29563,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00KG07610,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W29564,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00KG07603,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W00KG07599,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang
W3CN1455,dge slong yon tan 'od sogs
W1KG3170,konchhog lhadrepa
W27501,konchhog lhadrepa
W23820,konchhog lhadrepa
W23841,konchhog lhadrepa
W2CZ6027,konchhog lhadrepa
W2CZ6607,konchhog lhadrepa
W21897,konchhog lhadrepa
W1KG12631,konchhog lhadrepa
W23736,konchhog lhadrepa
W23201,konchhog lhadrepa
W4CZ333428,bod gzhung shes rig las khungs
W4CZ328525,bod gzhung shes rig las khungs
W00KG03661,bod gzhung shes rig las khungs
W8LS66444,bod gzhung shes rig las khungs
W4CZ328533,bod gzhung shes rig las khungs
W8LS32709,bod gzhung shes rig las khungs
W23449,bari longsal lama
W27916,bari longsal lama
W22114,bari longsal lama
W27915,bari longsal lama
W27296,bari longsal lama
W23453,bari longsal lama
W29696,sherab gyaltsen lama
W2CZ6024,"lama dawa and chopal lama, kargyud sungrab nyamso khang"
W4CZ302684,kun dga' chos gling
W4CZ302682,kun dga' chos gling
W23211,druk sherig press
W23369,druk sherig press
W23372,druk sherig press
W23209,druk sherig press
W23642,druk sherig press
W27871,druk sherig press
W23371,druk sherig press
W23210,druk sherig press
W10426,druk sherig press
W27490,druk sherig press
W23212,druk sherig press
W23208,druk sherig press
W23213,druk sherig press
W23347,druk sherig press
W23348,druk sherig press
W00EGS1017690,min zu chu ban she
W1PD90027,min zu chu ban she
W1PD90025,min zu chu ban she
W1PD90030,min zu chu ban she
W28866,min zu chu ban she
W1PD90026,min zu chu ban she
W1PD90029,min zu chu ban she
W1PD90028,min zu chu ban she
W1PD90024,min zu chu ban she
W2DB25450,languages department punjab
W1KG13796,ser byes dpe mdzod khang
W8LS32715,ser byes dpe mdzod khang
W4CZ7370,dharma mudranalaya
W00KG02353,srid gros mgo log khul u slob sbyong lo rgyus dang tshan slob rig 'phrod u yon lhan khang
W1KG549,dpal 'byor nor bu
W00KG02741,kan su'u mi rigs dpe skrun khang gis bskrun
W1KG22060,choten
W27486,choten
W1KG12632,choten
W30095,choten
W30097,choten
W23619,choten
W24063,choten
W1KG21136,shes bya kun 'dus rtsom sgrig lte gnas
W8LS23442,shes bya kun 'dus rtsom sgrig lte gnas
W1KG18626,shes bya kun 'dus rtsom sgrig lte gnas
W1KG13789,shes bya kun 'dus rtsom sgrig lte gnas
W8LS41880,shes bya kun 'dus rtsom sgrig lte gnas
W1KG18624,shes bya kun 'dus rtsom sgrig lte gnas
W8LS41878,shes bya kun 'dus rtsom sgrig lte gnas
W8LS23448,shes bya kun 'dus rtsom sgrig lte gnas
W8LS42256,shes bya kun 'dus rtsom sgrig lte gnas
W8LS23445,shes bya kun 'dus rtsom sgrig lte gnas
W17276,bod ljong bod yig dpe rnying dpe skrun khang
W27489,zigar drukpa kargyud institute
W1KG10637,zigar drukpa kargyud institute
W27519,zigar drukpa kargyud institute
W27507,zigar drukpa kargyud institute
W30118,zigar drukpa kargyud institute
W10206,zigar drukpa kargyud institute
W1KG22417,zigar drukpa kargyud institute
W22195,zigar drukpa kargyud institute
W27940,zigar drukpa kargyud institute
W9674,zigar drukpa kargyud institute
W29247,zigar drukpa kargyud institute
W23380,zigar drukpa kargyud institute
W19223,zigar drukpa kargyud institute
W23612,trulku kunga rinpoche
W1KG4945,mdo smad dbus spyi khyab rgyun las khang
W19351,zigar drukpa kargyud institute
W00EGS1017070,library of tibetan works and archives
W20532,library of tibetan works and archives
W25975,library of tibetan works and archives
W23558,library of tibetan works and archives
W1CZ2855,library of tibetan works and archives
W26001,library of tibetan works and archives
W23858,library of tibetan works and archives
W27919,library of tibetan works and archives
W23807,library of tibetan works and archives
W16515,library of tibetan works and archives
W27599,library of tibetan works and archives
W1CZ2374,library of tibetan works and archives
W23704,library of tibetan works and archives
W23161,library of tibetan works and archives
W1CZ2856,library of tibetan works and archives
W21894,library of tibetan works and archives
W2CZ8076,library of tibetan works and archives
W8517,library of tibetan works and archives
W21889,library of tibetan works and archives
W1CZ2857,library of tibetan works and archives
W24042,library of tibetan works and archives
W1KG13759,The Corporate Body of the Buddha Educational Foundation
W1KG20707,The Corporate Body of the Buddha Educational Foundation
W4CZ354420,The Corporate Body of the Buddha Educational Foundation
W00KG03688,The Corporate Body of the Buddha Educational Foundation
W23888,The Corporate Body of the Buddha Educational Foundation
W1KG4267,The Corporate Body of the Buddha Educational Foundation
W23746,geshe palden drakpa
W18619,ryukoku university
W3CN9092,'phags yul d+ha sa shes rig par khang
W8LS31018,dpal spungs shes rab gling
W8LS30997,dpal spungs shes rab gling
W8LS31012,dpal spungs shes rab gling
W3CN12693,dpal spungs shes rab gling
W8LS31009,dpal spungs shes rab gling
W8LS31015,dpal spungs shes rab gling
W3CN12692,dpal spungs shes rab gling
W3CN12691,dpal spungs shes rab gling
W8LS22440,Kagyud Relief & Protection Committee
W8LS22890,Kagyud Relief & Protection Committee
W9683,rong po dgon chen
W4CZ328550,wA Na mtho slob sa skya'i slob gnyer lhan tshogs
W2CZ6645,gonpo dorje
W27266,sde dge
W00CHZ0103343,[sde dge par khang chen mo]
W4CZ1111,[sde dge par khang chen mo]
W1CZ1862,[sde dge par khang chen mo]
W4CZ321190,[sde dge par khang chen mo]
W22282,[sde dge par khang chen mo]
W00CHZ0103340,[sde dge par khang chen mo]
W00CHZ0103344,[sde dge par khang chen mo]
W22393,[sde dge par khang chen mo]
W3CN20612,[sde dge par khang chen mo]
W00CHZ0103345,[sde dge par khang chen mo]
W10345,[sde dge par khang chen mo]
W4CZ1110,[sde dge par khang chen mo]
W2CZ8021,[sde dge par khang chen mo]
W4CZ1112,[sde dge par khang chen mo]
W4CZ1108,[sde dge par khang chen mo]
W4CZ1115,[sde dge par khang chen mo]
W4CZ1114,[sde dge par khang chen mo]
W4PD1386,shor phu dgon pa
W4CZ58846,shor phu dgon pa
W2CZ7958,trayang and jamyang samten
W18115,trayang and jamyang samten
W1KG9604,trayang and jamyang samten
W19225,trayang and jamyang samten
W15282,trayang and jamyang samten
W1KG10093,trayang and jamyang samten
W703,trayang and jamyang samten
W4CZ45267,rdor dbang
W23815,kunchhap
W3CN546,dpal chen ha'o dgon thar lam dam can mtshan nyid gling nas par bskrun zhus
W3CN547,dpal chen ha'o dgon thar lam dam can mtshan nyid gling nas par bskrun zhus
W29199,par pa dpal ldan
W28931,zhang kang gyi ling dpe skrun kung zi
W25213,zhang kang gyi ling dpe skrun kung zi
W25156,zhang kang gyi ling dpe skrun kung zi
W28876,zhang kang gyi ling dpe skrun kung zi
W8LS24013,The Department of Information and International Relations
W1KG17434,dolmaling nunnery
W1KG23519,bod ljongs mi dmangs dpe skrun khang
W1PD180877,bod ljongs mi dmangs dpe skrun khang
W1AC2,bod ljongs mi dmangs dpe skrun khang
W8LS66824,bod ljongs mi dmangs dpe skrun khang
W1KG4450,pal nyammay kagyupay sangha monlam chenmo
W8LS33986,Sherig Parkhang
W3CN9326,Sherig Parkhang
W3CN15715,Sherig Parkhang
W29220,skal bzang gzhan phan
W8LS25041,skal bzang gzhan phan
W8LS18002,library of tibetan works and archives
W8LS36503,library of tibetan works and archives
W8LS67501,library of tibetan works and archives
W8LS67568,library of tibetan works and archives
W8LS26612,library of tibetan works and archives
W8LS18201,library of tibetan works and archives
W8LS67678,library of tibetan works and archives
W8LS30933,library of tibetan works and archives
W8LS17995,library of tibetan works and archives
W8LS20751,library of tibetan works and archives
W8LS67565,library of tibetan works and archives
W8LS18008,library of tibetan works and archives
W8LS20752,library of tibetan works and archives
W8LS26588,library of tibetan works and archives
W8LS36524,library of tibetan works and archives
W1CZ2328,library of tibetan works and archives
W8LS26585,library of tibetan works and archives
W8LS34510,library of tibetan works and archives
W3MS829,library of tibetan works and archives
W8LS67674,library of tibetan works and archives
W8LS26591,library of tibetan works and archives
W8LS30939,library of tibetan works and archives
W1KG24243,brag g.yab brtan bzhugs go sgrig tshogs chung
W1KG24221,brag g.yab brtan bzhugs go sgrig tshogs chung
W29572,d. t. tashigang
W21496,krung gung mtsho sngon zhing chen tang gi slog grwa
W8LS41962,bod kyi rtsom pa po'i mthun tshogs
W3PD109,中国地图出版社
W2PD17429,si khron tang deb tshogs pa/ si khron mi rigs dpe skrun khang
W29222,drikung kagyu institute
W1KG14663,drikung kagyu institute
W3CN8784,Khikha publisher
W4CZ296777,bod kyi dpe mdzod khang
W1KG18326,北京大学出版社
W4CZ302694,tA khu re
W23615,tango monastic community
W23654,tango monastic community
W24006,tango monastic community
W23998,tango monastic community
W23661,tango monastic community
W2CZ6598,tango monastic community
W23861,tango monastic community
W23576,tango monastic community
W8773,tango monastic community
W4CZ321199,bod dgon bshad sgrub 'dod rgu 'khyil
W4PD5167,spungs thang
W4PD5187,spungs thang
W8LS44116,Drophen Tsuklal Petunkhang
W1PD45154,mi rigs dpe skrung khang
W8LS41945,Tibetan Centre for Human Rights and Democracy
W4CZ332938,siddhartha publication
W1KG23847,tibetan freedom press
W1KG6050,tibetan freedom press
W1KG23848,tibetan freedom press
W3CN9329,gsar 'byor slob grwa'i dus deb
W4CZ354418,mi rigs dpe skrun khang
W2CZ8041,mi rigs dpe skrun khang
W4CZ332944,mi rigs dpe skrun khang
W2CZ8048,mi rigs dpe skrun khang
W4CZ354421,mi rigs dpe skrun khang
W4CZ354422,mi rigs dpe skrun khang
W1KG25917,lha charitable trust
W1KG26107,khams sgar gsung rab nyams gso rgyun spel khang
W1KG26109,khams sgar gsung rab nyams gso rgyun spel khang
W1KG26106,khams sgar gsung rab nyams gso rgyun spel khang
W3CN9771,Yeshe De Project
W8LS18261,Yeshe De Project
W8LS18262,Yeshe De Project
W8LS18243,Yeshe De Project
W3CN9778,Yeshe De Project
W3CN9786,Yeshe De Project
W8LS18260,Yeshe De Project
W8LS18263,Yeshe De Project
W21558,dzongsar chhentse labrang
W8LS36358,Jonang Takten Phuntsok Choeling Buddhist Monastery
W8LS36359,Jonang Takten Phuntsok Choeling Buddhist Monastery
W8LS36357,Jonang Takten Phuntsok Choeling Buddhist Monastery
W8LS23433,bod gzhung shes rab dga' tshal slob gling bod yig 'dzin grwa brgyad pa
W24032,jamyang gomchen
W4CZ328561,sa rA bod kyi mtho rim slob gnyer khang gi rig gnas skabs bcu drug pa'i mthar phyin
W8LS42114,sa rA bod kyi mtho rim slob gnyer khang gi rig gnas skabs bcu drug pa'i mthar phyin
W00CHZ0103341,sde dge dgon chen
W4CZ302666,sde dge dgon chen
W4CZ302658,sde dge dgon chen
W2CZ5981,sde dge dgon chen
W24036,pema samye chokor ling
W4CZ57614,bod ljongs yig rnying dpe bskrun khang
W30345,kandro
W30282,kandro
W30289,kandro
W23929,kandro
W30163,kandro
W30324,kandro
W23997,kandro
W23194,kandro
W23829,kandro
W21577,kandro
W00EGS1017082,kandro
W2CZ6779,jamyang samten
W1KG10284,jamyang samten
W23215,jamyang samten
W1KG17454,jamyang samten
W00EGS1016940,bod kyi dus bab
W1KG22206,bod kyi dus bab
W00EGS1016988,bod kyi dus bab
W00EGS1016925,bod kyi dus bab
W1CZ2269,bod kyi dus bab
W00EGS1016969,bod kyi dus bab
W2CZ8044,mtsho sngon mi rigs slob grwa chen mo
W8LS41948,bal yul 'bri gung bka' brgyud rin chen gling dgon gyi shes yon sde tshan
W1KG14351,mdo smad a rig
W3CN9683,Tibetan Rangsen Tshogchung
W1KG4472,dge ldan spyi las khang
W1KG4466,dge ldan spyi las khang
W1KG4467,dge ldan spyi las khang
W1KG4470,dge ldan spyi las khang
W1KG4468,dge ldan spyi las khang
W1KG2817,tarthang tulku
W4CZ74204,rong po dhon chen thos bsam dar rgyas gling
W1GS54156,rnga yul kir+ti dgon dge ldan legs bshad gling
W4CZ296099,bod kyi dpe mdzod khang
W4CZ296100,bod kyi dpe mdzod khang
W4CZ296097,bod kyi dpe mdzod khang
W4CZ74438,bod kyi dpe mdzod khang
W4CZ296096,bod kyi dpe mdzod khang
W4CZ296786,bod kyi dpe mdzod khang
W4CZ296776,bod kyi dpe mdzod khang
W4CZ296095,bod kyi dpe mdzod khang
W4CZ296101,bod kyi dpe mdzod khang
W4CZ296774,bod kyi dpe mdzod khang
W1KG18422,all ladakh gonpa association
W1KG1422,bod kyi dpe mdzod khang
W1KG5170,bod kyi dpe mdzod khang
W1KG1358,bod kyi dpe mdzod khang
W1KG1356,bod kyi dpe mdzod khang
W21499,bod kyi dpe mdzod khang
W00EGS1016612,bod kyi dpe mdzod khang
W22074,bod kyi dpe mdzod khang
W00EGS1016620,bod kyi dpe mdzod khang
W2CZ8070,bod kyi dpe mdzod khang
W1KG1412,bod kyi dpe mdzod khang
W1KG1476,bod kyi dpe mdzod khang
W1KG1418,bod kyi dpe mdzod khang
W24881,bod kyi dpe mdzod khang
W24886,bod kyi dpe mdzod khang
W22054,bod kyi dpe mdzod khang
W24888,bod kyi dpe mdzod khang
W24884,bod kyi dpe mdzod khang
